journey_id,touchpoint_sequence,num_touchpoints,converted,revenue
599,Organic Search;Display;Direct;Social Media;Display;Paid Search;Direct,7,0,0.0
600,Organic Search,1,0,0.0
601,Social Media;Organic Search;Direct,3,0,0.0
602,Social Media;Paid Search;Social Media;Paid Search,4,0,0.0
603,Display;Email;Organic Search;Social Media;Social Media,5,1,27.88
604,Direct,1,0,0.0
605,Social Media;Paid Search,2,0,0.0
606,Organic Search;Paid Search;Social Media;Paid Search;Email;Direct;Email;Paid Search;Direct,9,0,0.0
607,Organic Search;Social Media;Display;Paid Search;Organic Search,5,0,0.0
608,Organic Search;Direct,2,0,0.0
609,Direct,1,0,0.0
610,Paid Search;Direct,2,0,0.0
611,Direct;Organic Search;Direct;Paid Search,4,1,95.52
612,Organic Search;Organic Search,2,0,0.0
613,Organic Search;Direct,2,0,0.0
614,Social Media;Organic Search;Display;Organic Search;Social Media,5,0,0.0
615,Social Media;Organic Search,2,0,0.0
616,Direct,1,1,105.15
617,Organic Search,1,0,0.0
618,Social Media;Display;Direct;Paid Search;Email;Email;Direct,7,1,47.13
619,Organic Search,1,0,0.0
620,Paid Search;Paid Search,2,0,0.0
621,Direct;Social Media;Paid Search;Paid Search,4,0,0.0
622,Direct,1,1,28.18
623,Direct;Paid Search;Paid Search;Email;Social Media,5,0,0.0
624,Organic Search,1,0,0.0
625,Direct;Organic Search,2,0,0.0
626,Display;Social Media;Direct,3,0,0.0
627,Organic Search;Display;Email;Direct;Paid Search,5,0,0.0
628,Social Media;Direct,2,0,0.0
629,Organic Search;Paid Search,2,0,0.0
630,Organic Search;Paid Search;Display;Paid Search,4,0,0.0
631,Paid Search,1,0,0.0
632,Display;Display;Organic Search,3,0,0.0
633,Organic Search,1,0,0.0
634,Organic Search;Display;Social Media,3,0,0.0
635,Paid Search,1,1,68.38
636,Display;Email;Social Media;Social Media;Email,5,0,0.0
637,Direct;Paid Search,2,1,49.29
638,Organic Search;Paid Search,2,0,0.0
639,Direct,1,0,0.0
640,Direct,1,0,0.0
641,Organic Search;Email;Organic Search,3,0,0.0
642,Display;Direct,2,0,0.0
643,Organic Search;Paid Search;Paid Search,3,0,0.0
644,Organic Search;Email;Paid Search,3,1,8.33
645,Email,1,0,0.0
646,Display,1,0,0.0
647,Paid Search;Email;Social Media;Social Media;Paid Search;Paid Search;Email;Direct,8,0,0.0
648,Organic Search,1,0,0.0
649,Organic Search;Direct,2,0,0.0
650,Display;Display;Display;Email;Email;Email;Paid Search,7,0,0.0
651,Social Media;Social Media;Display;Direct,4,0,0.0
652,Organic Search;Paid Search;Email;Paid Search,4,0,0.0
653,Paid Search,1,1,40.21
654,Organic Search;Paid Search,2,0,0.0
655,Display;Paid Search,2,0,0.0
656,Paid Search,1,0,0.0
657,Direct;Email;Display;Display;Organic Search,5,0,0.0
658,Organic Search;Paid Search;Display,3,0,0.0
659,Organic Search;Organic Search;Direct,3,0,0.0
660,Organic Search;Paid Search;Display;Paid Search,4,1,17.99
661,Paid Search,1,0,0.0
662,Paid Search,1,0,0.0
663,Organic Search;Email;Paid Search,3,0,0.0
664,Organic Search,1,0,0.0
665,Organic Search;Social Media;Email;Direct,4,0,0.0
666,Social Media;Direct,2,0,0.0
667,Paid Search,1,0,0.0
668,Social Media;Social Media;Direct,3,0,0.0
669,Display;Email;Direct;Social Media;Paid Search;Display;Paid Search,7,0,0.0
670,Email;Social Media;Paid Search;Organic Search;Social Media;Social Media;Email;Social Media;Email;Paid Search;Email;Social Media,12,1,48.44
671,Email,1,0,0.0
672,Social Media;Paid Search;Display,3,0,0.0
673,Paid Search,1,0,0.0
674,Direct;Display;Organic Search,3,0,0.0
675,Direct;Social Media,2,0,0.0
676,Paid Search,1,0,0.0
677,Organic Search;Organic Search;Paid Search;Social Media;Email;Organic Search;Organic Search,7,1,41.97
678,Direct,1,1,54.15
679,Social Media,1,0,0.0
680,Direct;Social Media;Direct,3,0,0.0
681,Social Media;Email;Paid Search,3,1,14.81
682,Paid Search;Direct,2,0,0.0
683,Social Media;Social Media;Direct,3,0,0.0
684,Social Media;Social Media;Direct,3,0,0.0
685,Organic Search,1,0,0.0
686,Organic Search;Display;Organic Search,3,0,0.0
687,Email,1,0,0.0
688,Paid Search;Social Media,2,0,0.0
689,Social Media;Direct,2,0,0.0
690,Organic Search,1,0,0.0
691,Organic Search;Paid Search;Paid Search;Paid Search;Direct,5,0,0.0
692,Direct,1,0,0.0
693,Paid Search,1,0,0.0
694,Display;Social Media,2,1,45.76
695,Social Media,1,0,0.0
696,Paid Search,1,0,0.0
697,Social Media;Paid Search,2,0,0.0
698,Paid Search,1,0,0.0
699,Social Media,1,0,0.0
700,Paid Search,1,0,0.0
701,Direct;Paid Search,2,0,0.0
702,Direct,1,0,0.0
703,Social Media;Direct,2,0,0.0
704,Social Media;Social Media;Email;Direct,4,1,51.05
705,Organic Search,1,0,0.0
706,Organic Search;Direct,2,0,0.0
707,Social Media;Display;Paid Search,3,0,0.0
708,Social Media;Social Media,2,0,0.0
709,Paid Search;Email,2,0,0.0
710,Paid Search;Email;Social Media;Social Media,4,0,0.0
711,Organic Search;Email;Direct,3,0,0.0
712,Social Media,1,0,0.0
713,Display;Paid Search,2,0,0.0
714,Organic Search,1,1,33.81
715,Organic Search,1,0,0.0
716,Organic Search;Direct,2,1,77.64
717,Organic Search;Email;Social Media,3,0,0.0
718,Paid Search,1,0,0.0
719,Organic Search,1,0,0.0
720,Paid Search,1,0,0.0
721,Display;Paid Search,2,0,0.0
722,Organic Search;Direct;Direct,3,0,0.0
723,Direct,1,0,0.0
724,Direct;Email;Direct,3,0,0.0
725,Paid Search;Organic Search;Display;Display;Paid Search,5,0,0.0
726,Organic Search;Social Media;Display;Display,4,1,54.15
727,Direct,1,0,0.0
728,Direct;Paid Search;Social Media,3,0,0.0
729,Organic Search,1,0,0.0
730,Organic Search;Direct,2,0,0.0
731,Direct,1,1,93.6
732,Organic Search;Direct;Social Media;Display;Paid Search;Paid Search,6,0,0.0
733,Display,1,0,0.0
734,Direct,1,0,0.0
735,Paid Search;Direct;Email;Direct,4,0,0.0
736,Paid Search;Display,2,0,0.0
737,Paid Search;Display;Email;Email;Direct,5,0,0.0
738,Organic Search;Display;Direct,3,1,31.73
739,Social Media;Organic Search;Social Media;Display;Paid Search,5,0,0.0
740,Organic Search;Email,2,0,0.0
741,Direct,1,0,0.0
742,Social Media;Email;Direct,3,1,19.11
743,Direct,1,0,0.0
744,Direct,1,0,0.0
745,Social Media;Paid Search;Social Media;Paid Search,4,0,0.0
746,Organic Search,1,0,0.0
747,Organic Search;Paid Search;Direct;Display;Organic Search,5,0,0.0
748,Social Media;Direct,2,0,0.0
749,Organic Search;Social Media;Display;Social Media,4,0,0.0
750,Direct;Direct;Email,3,0,0.0
751,Paid Search,1,0,0.0
752,Organic Search;Display;Paid Search;Paid Search;Email;Direct,6,1,18.24
753,Social Media;Social Media,2,0,0.0
754,Paid Search;Direct;Paid Search,3,0,0.0
755,Organic Search;Organic Search,2,0,0.0
756,Paid Search;Social Media;Direct;Social Media;Direct,5,1,11.73
757,Paid Search;Display;Paid Search;Social Media;Direct,5,0,0.0
758,Paid Search;Display;Display;Paid Search;Display,5,0,0.0
759,Display;Social Media,2,1,29.64
760,Social Media;Paid Search,2,0,0.0
761,Direct,1,0,0.0
762,Paid Search;Organic Search;Paid Search,3,0,0.0
763,Direct,1,0,0.0
764,Paid Search;Paid Search;Social Media;Email;Direct,5,0,0.0
765,Social Media;Organic Search,2,0,0.0
766,Paid Search;Social Media;Display,3,0,0.0
767,Organic Search,1,0,0.0
768,Social Media;Paid Search,2,0,0.0
769,Social Media,1,1,48.54
770,Direct,1,0,0.0
771,Social Media;Display;Paid Search;Organic Search,4,0,0.0
772,Social Media,1,0,0.0
773,Social Media;Email;Paid Search,3,0,0.0
774,Paid Search,1,0,0.0
775,Organic Search;Social Media;Direct,3,0,0.0
776,Display;Organic Search;Display;Paid Search,4,0,0.0
777,Organic Search,1,0,0.0
778,Social Media,1,0,0.0
779,Display,1,0,0.0
780,Direct,1,0,0.0
781,Display;Social Media;Organic Search;Social Media;Social Media;Display;Display;Direct,8,0,0.0
782,Social Media;Email;Email;Direct,4,1,12.52
783,Direct;Display;Direct;Social Media,4,0,0.0
784,Social Media;Direct,2,0,0.0
785,Social Media,1,0,0.0
786,Organic Search;Direct,2,1,60.18
787,Social Media;Social Media;Email;Social Media;Paid Search,5,0,0.0
788,Organic Search,1,0,0.0
789,Display,1,0,0.0
790,Organic Search;Social Media;Social Media;Organic Search;Social Media;Email;Display;Direct,8,0,0.0
791,Paid Search,1,0,0.0
792,Organic Search,1,0,0.0
793,Organic Search;Email;Display;Direct,4,1,42.0
794,Social Media,1,0,0.0
795,Direct;Display,2,1,39.17
796,Display;Display;Email;Social Media;Email,5,0,0.0
797,Paid Search,1,0,0.0
798,Organic Search;Direct;Email;Direct;Email,5,0,0.0
799,Paid Search,1,0,0.0
800,Organic Search;Organic Search,2,0,0.0
801,Organic Search;Direct,2,0,0.0
802,Display;Email;Direct,3,0,0.0
803,Organic Search;Display,2,0,0.0
804,Paid Search,1,0,0.0
805,Social Media;Social Media;Paid Search,3,1,31.94
806,Social Media;Direct,2,0,0.0
807,Paid Search;Email;Social Media;Paid Search;Direct;Organic Search,6,0,0.0
808,Display;Social Media;Email,3,0,0.0
809,Organic Search;Paid Search,2,0,0.0
810,Paid Search,1,0,0.0
811,Paid Search;Email,2,0,0.0
812,Social Media;Display,2,0,0.0
813,Direct;Organic Search;Email;Direct,4,0,0.0
814,Organic Search,1,0,0.0
815,Display,1,0,0.0
816,Email,1,0,0.0
817,Social Media,1,0,0.0
818,Organic Search;Paid Search,2,0,0.0
819,Direct;Paid Search;Organic Search,3,0,0.0
820,Social Media;Email;Organic Search;Direct,4,0,0.0
821,Direct,1,0,0.0
822,Social Media;Email;Paid Search,3,0,0.0
823,Social Media,1,0,0.0
824,Direct,1,0,0.0
825,Social Media;Paid Search;Paid Search;Organic Search,4,0,0.0
826,Direct;Social Media;Organic Search;Paid Search,4,0,0.0
827,Organic Search;Email;Social Media;Direct;Display;Display;Direct,7,0,0.0
828,Direct;Email;Email;Paid Search,4,0,0.0
829,Direct,1,0,0.0
830,Direct;Email;Social Media,3,0,0.0
831,Display;Email;Social Media;Email;Social Media;Email;Display,7,0,0.0
832,Display,1,0,0.0
833,Paid Search;Organic Search,2,1,45.39
834,Social Media;Social Media;Direct,3,0,0.0
835,Organic Search,1,0,0.0
836,Social Media;Organic Search;Email;Email;Email;Organic Search;Social Media;Social Media;Organic Search,9,0,0.0
837,Organic Search;Organic Search;Social Media;Paid Search;Social Media;Social Media;Organic Search;Paid Search,8,0,0.0
838,Direct,1,0,0.0
839,Email,1,0,0.0
840,Display,1,0,0.0
841,Display;Paid Search,2,0,0.0
842,Email;Organic Search;Social Media;Email;Direct;Paid Search;Paid Search;Email;Display;Display;Paid Search,11,0,0.0
843,Direct,1,0,0.0
844,Paid Search;Direct,2,0,0.0
845,Direct;Social Media;Social Media;Email,4,1,30.61
846,Organic Search,1,0,0.0
847,Paid Search;Display;Display;Social Media;Direct;Paid Search;Email;Organic Search,8,0,0.0
848,Social Media,1,0,0.0
849,Display,1,1,32.73
850,Direct;Paid Search,2,1,29.24
851,Email,1,0,0.0
852,Direct;Social Media;Social Media;Paid Search,4,1,28.94
853,Email;Display;Social Media;Email;Organic Search,5,0,0.0
854,Organic Search;Paid Search,2,0,0.0
855,Social Media,1,0,0.0
856,Social Media;Direct,2,0,0.0
857,Organic Search,1,0,0.0
858,Organic Search;Paid Search;Social Media;Organic Search;Email;Email;Social Media;Direct,8,0,0.0
859,Social Media;Direct,2,1,29.84
860,Social Media;Organic Search,2,0,0.0
861,Paid Search,1,0,0.0
862,Social Media;Email,2,0,0.0
863,Social Media;Email;Direct;Display;Email;Email;Email;Paid Search;Email,9,0,0.0
864,Organic Search,1,0,0.0
865,Direct,1,0,0.0
866,Paid Search,1,0,0.0
867,Paid Search;Paid Search,2,0,0.0
868,Social Media,1,0,0.0
869,Direct;Direct,2,0,0.0
870,Paid Search,1,0,0.0
871,Direct;Social Media;Email;Direct,4,0,0.0
872,Organic Search,1,0,0.0
873,Organic Search;Email;Display,3,0,0.0
874,Organic Search;Direct,2,1,112.49
875,Direct,1,0,0.0
876,Organic Search,1,0,0.0
877,Organic Search;Organic Search,2,0,0.0
878,Social Media;Paid Search,2,0,0.0
879,Direct,1,0,0.0
880,Organic Search;Paid Search;Email;Direct,4,1,134.46
881,Organic Search;Paid Search,2,0,0.0
882,Social Media,1,0,0.0
883,Organic Search;Paid Search;Paid Search,3,0,0.0
884,Organic Search;Paid Search;Email;Organic Search;Email,5,0,0.0
885,Paid Search,1,0,0.0
886,Display,1,0,0.0
887,Organic Search;Email;Display;Email;Paid Search,5,0,0.0
888,Display;Direct;Paid Search;Email;Email;Organic Search;Direct;Direct;Paid Search;Organic Search;Email;Paid Search,12,0,0.0
889,Direct;Paid Search;Social Media;Organic Search;Email;Social Media;Paid Search;Social Media;Social Media;Email,10,1,13.84
890,Paid Search;Direct,2,0,0.0
891,Social Media;Direct,2,0,0.0
892,Paid Search,1,0,0.0
893,Organic Search,1,0,0.0
894,Organic Search;Social Media;Paid Search,3,0,0.0
895,Display;Display;Paid Search;Organic Search;Organic Search,5,0,0.0
896,Social Media;Social Media;Paid Search;Email;Display,5,0,0.0
897,Paid Search,1,0,0.0
898,Organic Search,1,0,0.0
899,Social Media,1,0,0.0
900,Organic Search;Email;Email;Organic Search,4,0,0.0
901,Paid Search;Paid Search,2,1,49.03
902,Display;Email;Paid Search,3,1,87.38
903,Organic Search;Email;Paid Search,3,0,0.0
904,Direct,1,0,0.0
905,Paid Search;Display;Direct,3,1,11.99
906,Paid Search,1,1,113.92
907,Organic Search,1,0,0.0
908,Organic Search;Social Media;Display,3,0,0.0
909,Display;Social Media;Social Media;Display;Organic Search;Display;Organic Search;Paid Search;Email;Paid Search,10,1,51.54
910,Social Media;Display;Paid Search,3,0,0.0
911,Paid Search,1,0,0.0
912,Paid Search,1,0,0.0
913,Organic Search;Direct,2,0,0.0
914,Paid Search,1,0,0.0
915,Direct;Email;Email;Direct;Paid Search,5,1,17.05
916,Paid Search;Organic Search;Social Media;Direct,4,0,0.0
917,Social Media;Display,2,0,0.0
918,Display,1,1,97.05
919,Organic Search,1,0,0.0
920,Organic Search;Paid Search,2,0,0.0
921,Organic Search;Paid Search,2,0,0.0
922,Display;Direct;Display;Display;Email;Direct,6,0,0.0
923,Direct;Display;Paid Search;Display;Email;Social Media;Paid Search;Display;Paid Search,9,1,16.06
924,Direct,1,0,0.0
925,Paid Search,1,0,0.0
926,Social Media;Email;Display;Social Media;Direct,5,0,0.0
927,Social Media,1,0,0.0
928,Social Media;Email;Organic Search;Direct,4,0,0.0
929,Organic Search;Paid Search;Social Media,3,0,0.0
930,Social Media;Display;Direct;Organic Search,4,1,30.39
931,Paid Search;Paid Search;Email;Paid Search,4,0,0.0
932,Paid Search;Social Media,2,0,0.0
933,Direct,1,0,0.0
934,Paid Search,1,0,0.0
935,Direct,1,0,0.0
936,Email;Paid Search,2,1,91.87
937,Email;Organic Search,2,0,0.0
938,Display;Email,2,0,0.0
939,Social Media;Social Media;Email;Social Media;Paid Search;Direct,6,0,0.0
940,Organic Search;Paid Search,2,0,0.0
941,Direct;Direct,2,0,0.0
942,Organic Search;Email;Paid Search;Direct;Display;Email;Display;Email;Email;Paid Search,10,0,0.0
943,Direct;Display;Paid Search,3,0,0.0
944,Paid Search,1,0,0.0
945,Display;Paid Search,2,0,0.0
946,Organic Search;Display;Paid Search,3,0,0.0
947,Paid Search;Display;Organic Search,3,0,0.0
948,Direct;Social Media,2,0,0.0
949,Direct;Direct,2,0,0.0
950,Direct;Direct;Paid Search;Paid Search,4,0,0.0
951,Organic Search;Organic Search,2,1,30.22
952,Organic Search;Social Media;Paid Search,3,0,0.0
953,Organic Search;Social Media;Direct,3,0,0.0
954,Paid Search;Email;Direct,3,0,0.0
955,Direct,1,0,0.0
956,Organic Search;Email;Paid Search;Social Media;Social Media;Paid Search;Social Media;Organic Search;Email,9,1,27.53
957,Organic Search,1,0,0.0
958,Display;Display;Email;Organic Search,4,1,18.25
959,Paid Search;Direct,2,0,0.0
960,Organic Search,1,0,0.0
961,Organic Search;Email,2,0,0.0
962,Organic Search;Direct,2,0,0.0
963,Display;Direct,2,0,0.0
964,Paid Search,1,0,0.0
965,Paid Search,1,0,0.0
966,Organic Search;Social Media,2,0,0.0
967,Display,1,0,0.0
968,Display;Paid Search;Social Media;Direct,4,0,0.0
969,Organic Search,1,0,0.0
970,Display;Social Media;Email;Display;Direct,5,0,0.0
971,Direct,1,1,58.92
972,Display;Direct,2,0,0.0
973,Display;Paid Search;Paid Search;Paid Search;Direct;Email;Email;Social Media;Display;Display;Direct,11,1,13.27
974,Paid Search;Paid Search,2,1,19.74
975,Organic Search;Social Media;Email,3,0,0.0
976,Organic Search;Direct,2,0,0.0
977,Paid Search;Paid Search,2,0,0.0
978,Paid Search;Display;Social Media;Display;Display,5,0,0.0
979,Direct;Paid Search,2,1,40.68
980,Organic Search;Organic Search,2,0,0.0
981,Display;Direct;Paid Search,3,0,0.0
982,Organic Search;Paid Search;Paid Search;Paid Search,4,0,0.0
983,Organic Search;Display;Organic Search;Display;Paid Search;Email;Paid Search,7,0,0.0
984,Organic Search;Direct;Display;Display;Social Media;Paid Search,6,0,0.0
985,Social Media;Direct,2,0,0.0
986,Social Media,1,0,0.0
987,Display;Paid Search;Social Media,3,0,0.0
988,Direct,1,0,0.0
989,Organic Search;Social Media;Organic Search;Email;Email;Paid Search,6,1,39.19
990,Organic Search;Display;Email;Organic Search,4,0,0.0
991,Email,1,0,0.0
992,Organic Search;Organic Search,2,0,0.0
993,Display;Organic Search;Display;Direct;Paid Search,5,1,86.57
994,Display,1,0,0.0
995,Organic Search,1,0,0.0
996,Display;Organic Search;Social Media,3,0,0.0
997,Organic Search;Social Media;Organic Search;Paid Search,4,0,0.0
998,Email;Social Media;Direct;Display;Organic Search;Organic Search;Social Media;Paid Search,8,0,0.0
999,Social Media;Email;Social Media;Email,4,0,0.0
1000,Social Media;Organic Search,2,0,0.0
1001,Display;Direct;Paid Search,3,0,0.0
1002,Organic Search;Paid Search,2,0,0.0
1003,Paid Search;Paid Search,2,1,19.8
1004,Paid Search,1,0,0.0
1005,Organic Search;Paid Search,2,0,0.0
1006,Display;Paid Search,2,0,0.0
1007,Organic Search;Paid Search;Social Media,3,0,0.0
1008,Paid Search;Organic Search,2,1,37.71
1009,Direct;Direct,2,0,0.0
1010,Display;Email,2,0,0.0
1011,Organic Search,1,0,0.0
1012,Social Media;Organic Search;Direct,3,1,53.35
1013,Organic Search;Paid Search;Display;Social Media;Email;Organic Search,6,0,0.0
1014,Paid Search;Social Media,2,0,0.0
1015,Direct;Social Media;Paid Search,3,1,9.64
1016,Direct;Organic Search;Paid Search,3,0,0.0
1017,Paid Search;Organic Search;Social Media;Display;Social Media;Social Media;Social Media,7,1,37.41
1018,Email;Display;Social Media;Display;Direct;Email;Display;Email;Email;Direct;Paid Search,11,1,107.83
1019,Organic Search;Paid Search,2,0,0.0
1020,Display;Paid Search,2,1,186.28
1021,Paid Search;Organic Search,2,1,22.33
1022,Organic Search,1,0,0.0
1023,Organic Search,1,1,64.36
1024,Organic Search,1,0,0.0
1025,Organic Search;Organic Search;Email;Direct;Email;Direct;Direct,7,0,0.0
1026,Organic Search,1,0,0.0
1027,Paid Search;Social Media;Paid Search,3,0,0.0
1028,Organic Search;Social Media;Paid Search,3,0,0.0
1029,Paid Search;Paid Search;Display;Email;Display;Paid Search;Social Media;Social Media,8,1,58.37
1030,Organic Search;Email;Organic Search;Email;Paid Search,5,1,37.91
1031,Direct;Display;Display;Paid Search,4,0,0.0
1032,Paid Search;Social Media;Organic Search;Social Media;Organic Search;Direct;Paid Search;Paid Search;Display;Email;Organic Search;Direct,12,0,0.0
1033,Display;Direct;Direct,3,0,0.0
1034,Organic Search;Paid Search,2,0,0.0
1035,Organic Search,1,0,0.0
1036,Social Media;Email;Paid Search,3,1,21.41
1037,Organic Search,1,0,0.0
1038,Organic Search;Organic Search,2,0,0.0
1039,Paid Search,1,0,0.0
1040,Organic Search,1,0,0.0
1041,Direct;Direct,2,0,0.0
1042,Organic Search,1,0,0.0
1043,Direct,1,0,0.0
1044,Social Media,1,0,0.0
1045,Display,1,1,73.71
1046,Social Media;Social Media;Direct,3,0,0.0
1047,Organic Search,1,0,0.0
1048,Display;Paid Search;Email;Paid Search,4,0,0.0
1049,Organic Search;Direct,2,0,0.0
1050,Organic Search;Paid Search,2,0,0.0
1051,Organic Search;Social Media;Direct,3,0,0.0
1052,Social Media;Email;Direct,3,0,0.0
1053,Organic Search;Direct,2,0,0.0
1054,Direct;Direct,2,0,0.0
1055,Paid Search;Display;Display;Display;Direct,5,0,0.0
1056,Display,1,0,0.0
1057,Social Media;Direct,2,0,0.0
1058,Paid Search;Display;Email;Paid Search,4,0,0.0
1059,Paid Search,1,0,0.0
1060,Organic Search;Direct,2,0,0.0
1061,Social Media;Paid Search;Social Media;Social Media;Direct,5,1,38.68
1062,Organic Search,1,0,0.0
1063,Social Media;Display;Direct,3,0,0.0
1064,Social Media;Social Media;Email;Display,4,0,0.0
1065,Paid Search;Email;Organic Search;Organic Search;Social Media;Paid Search,6,0,0.0
1066,Display;Paid Search,2,0,0.0
1067,Social Media,1,0,0.0
1068,Organic Search;Display;Direct;Display;Display;Social Media;Direct;Email,8,1,18.62
1069,Direct;Direct,2,0,0.0
1070,Paid Search,1,0,0.0
1071,Organic Search;Organic Search,2,0,0.0
1072,Direct,1,1,28.7
1073,Direct,1,0,0.0
1074,Social Media,1,0,0.0
1075,Paid Search;Social Media;Social Media;Display;Email;Organic Search;Direct;Email;Organic Search;Social Media;Social Media,11,1,20.48
